,ROAC,ROAA,ROAB,TRA,TAGR,DR,WKTA,CTA,CLA,CFOA,CLCA,NITA
5753,0.495441914883245,0.528238116005233,0.541410139729108,0.0,521000000.0,0.147050820812045,0.811746259744843,0.0238716453876634,0.127522832309355,0.614402924587701,0.0313815444178255,0.79149212874103
5387,0.545995222541803,0.596489315307457,0.594303763584774,0.160745014677599,6810000000.0,0.0784533059225444,0.853532442447696,0.209426436538788,0.0816702107169592,0.630559285859051,0.0199290423102482,0.83353615463659
5984,0.523277921318188,0.578445268207588,0.560790192194443,0.301447514930661,7060000000.0,0.114218339027119,0.785617729259978,0.0642588018604807,0.101542064882838,0.572662682422964,0.0348192181251503,0.822510430794095
359,0.520840442646127,0.5764282599215,0.578403554794154,0.0104261564935722,5630000000.0,0.0808114399733954,0.779525498952688,0.0372600191848679,0.0475931903568527,0.632122030215849,0.0287162453616587,0.82172152676854
5673,0.450689806464193,0.489151766245094,0.490818566304406,0.0,5190000000.0,0.0944462919853675,0.730451735263934,0.0125115447851864,0.0958556693307716,0.575574948364943,0.0631656048519938,0.767164016705092
1915,0.580802417978843,0.62559965111208,0.617913164516302,0.199007996760806,9650000000.0,0.0687486773286574,0.830612924418717,0.0732774426339003,0.0640893140666573,0.631084486013191,0.0200552812155831,0.843407478410352
486,0.502559352605665,0.566070649803751,0.546656673269447,0.234740358335864,7080000000.0,0.0346161985669801,0.891285283274059,0.140116253243325,0.0082274623832355,0.610404967226645,0.0022408403565287,0.815916282971694
1187,0.507824306537318,0.556421718273005,0.561432624872852,0.147383338394574,6110000000.0,0.112102064878919,0.760698187709973,0.0365821732279733,0.0828902397080142,0.63500990401878,0.0424953754827521,0.8069661733331
13,0.474040852142544,0.533307893589185,0.523689705016329,0.0,6160000000.0,0.106569519605768,0.791909626507644,0.0741698566235507,0.0691661659638453,0.601900489663552,0.0289016723593667,0.794157852517078
6427,0.521132940086774,0.558111644134322,0.568713528561486,0.0,6690000000.0,0.0407533935967591,0.844261687145697,0.0200394404120217,0.0416051107333119,0.63867785960321,0.0136129487256694,0.811765858567164
4223,0.340028274752596,0.40994330571304,0.403447722040794,0.0,6990000000.0,0.131995041871996,0.800804089244217,0.154960059647163,0.120750966446897,0.45884407142563,0.0329208946886871,0.726687995466175
2427,0.454979768927022,0.513846489315307,0.506183414529686,0.0,5460000000.0,0.136650844998035,0.868594834710109,0.0699699164618644,0.114636625452778,0.565954776218922,0.0223390597367841,0.784599503513053
1610,0.437917418222591,0.512538159616223,0.491675143208951,0.0,5300000000.0,0.113281131904344,0.844539732957155,0.551548604545545,0.119532112006111,0.593881275044873,0.0256126943553052,0.784195881058185
2226,0.464827182762151,0.535052333187963,0.517693666684512,0.0,5490000000.0,0.150406626961333,0.796269397730276,0.0032931118757279,0.131837342942303,0.623431244420658,0.0347741980348147,0.7968585885535
757,0.530395359040608,0.580353249018753,0.595320948658922,0.0,7770000000.0,0.145388033981316,0.737145818729925,0.0653263694382946,0.117859528301763,0.619822739470013,0.055416158257283,0.819840046041315
6041,0.482328279627553,0.543883558656782,0.541891964237914,0.0,7780000000.0,0.126371799135351,0.77687722378868,0.049988716315734,0.0629225836185298,0.59706278402334,0.0328846703508109,0.80061782084218
6734,0.52176668454151,0.583406018316616,0.570640826596713,0.135337584775787,780000000.0,0.0740998276748193,0.749064735819651,0.0361322790389765,0.0406916777099699,0.603025547282155,0.0503068961361156,0.82430851107683
3103,0.582947399210257,0.631160052333188,0.615075753519996,0.249013058001822,7330000000.0,0.0374278199353025,0.864823334940142,0.109932602644449,0.0419160037984399,0.658265667671189,0.0117960195011472,0.851494650377169
5599,0.60127723882416,0.649149585695595,0.633224476685047,0.228565644295981,9400000000.0,0.104392780481906,0.790995823615877,0.157016354613593,0.108799809843342,0.627736996861523,0.0340871622250941,0.856077231985329
3275,0.52532540340272,0.600141735717401,0.58150864607313,0.0319870432229983,0.0001279413947136,0.0756719170420534,0.922700521039622,0.132951146786939,0.0787767144801877,0.505931641766937,0.0138661347952273,0.827648201966196
966,0.532199093257934,0.57435673789795,0.57979549226404,0.234133009413908,9390000000.0,0.189406536263869,0.789868362985181,0.0560223389319936,0.12044574697293,0.451275773463819,0.0353593264684595,0.815686203822082
4541,0.491200701993858,0.556094635848234,0.548691043417742,0.0,0.0001448645190033,0.205036732472715,0.624879767661116,0.0172037428837986,0.19548684452703,0.556137215466819,0.172613279719712,0.80603779620146
4155,0.541656510505533,0.613061491495857,0.597248246694149,0.0545601781556838,8490000000.0,0.111950902439762,0.770993514529994,0.0453547076329556,0.103020930673195,0.565523444302558,0.0395290679572546,0.837877834122021
4073,0.425730024862282,0.559801569995639,0.474382996948445,0.0,5600000000.0,0.110409045560359,0.794231569702217,0.179196400517432,0.0645420240259311,0.556057960878221,0.0274455071314625,0.808351221439816
1918,0.498123141422513,0.52251417357174,0.526366507843032,0.0,5850000000.0,0.145206639054328,0.821813110739145,0.106669077592194,0.147662759482624,0.516676664283097,0.0313156545261534,0.788901786197563
3621,0.570516257982743,0.631541648495421,0.608972643075111,0.20163984208928,9730000000.0,0.0646672914714152,0.921703813328749,0.254681935709502,0.0506967217261052,0.623032151845564,0.0099443517972375,0.845968919758944
6489,0.539901525861649,0.59507195813345,0.597997751485626,0.027128251847353,8110000000.0,0.0490068627747377,0.798811143327167,0.0477987331580527,0.0536000092835859,0.561145661294024,0.0240134990083013,0.830396639740913
3122,0.631453224784283,0.682839075447013,0.670057283580491,0.170361372608564,7930000000.0,0.0381533996432566,0.900758232345464,0.210602187048996,0.0396100307184232,0.672654204812076,0.0090545740686295,0.87815347660467
5942,0.529225369278019,0.596707370257305,0.579581348037904,0.123190606336674,7060000000.0,0.118843909665326,0.791022535453809,0.0565752496875402,0.0716425784106271,0.650696644579071,0.0295590496272735,0.831138347493177
2688,0.510554282650027,0.567651548190144,0.568071095883077,0.0,7590000000.0,0.117997400006046,0.805187823964429,0.0201889147211324,0.106250946385838,0.569204334009931,0.0306150040279564,0.812213107008288
6361,0.497684395261541,0.564108155255124,0.545960704534504,0.222087255795121,5530000000.0,0.159204280920277,0.880490762621047,0.0337246926651055,0.0953841761541037,0.630304979070966,0.0190137868854707,0.812683496649536
6773,0.554623897040901,0.611044483209769,0.600567482199261,0.14849681141816,6510000000.0,0.0911207183239109,0.878679666741165,0.458800592393226,0.0704798787914098,0.643413968025987,0.0157890008508278,0.842360196562284
6621,0.507044313362258,0.570431748800698,0.55195674286632,0.225832574147181,659000000.0,0.11192066995193,0.897918408368976,0.0704848354444283,0.102691931658995,0.629502981123406,0.0184076368215987,0.819744435317666
2935,0.425778774435724,0.474324029655473,0.467690989881685,0.0,5960000000.0,0.116122985760498,0.826112762740693,0.175869233793175,0.0628552312940315,0.572247606348569,0.0205125447918448,0.761380321797511
4573,0.54706771315751,0.584496293065853,0.605225119117726,0.0488915882174309,746000000.0,0.139281071439369,0.783792307969794,0.104731025959541,0.0648993350207887,0.625304025778289,0.0306789683514277,0.822229299038371
4529,0.552966411543899,0.598833406018317,0.583489480164891,0.311367547322604,0.0002118086326345,0.0646370589835838,0.914989366544836,0.0520819476339531,0.06224901800562,0.397835818016897,0.0120532532860777,0.822241628796901
1117,0.500609369668015,0.555113388573921,0.543979870442743,0.304079360259136,7220000000.0,0.0987997702330925,0.858224517893966,0.0144406004776622,0.104754755824393,0.521021849932229,0.0223647482793604,0.808695995660043
6165,0.487154487398235,0.555004361098997,0.533004978853258,0.262475959105173,5930000000.0,0.117816005079058,0.832978684097602,0.067451349272433,0.0370106130463444,0.557389043572372,0.0137379368686937,0.808246986419724
2074,0.475600838492663,0.54502834714348,0.529150382782804,0.0,6070000000.0,0.1730809928349,0.838241948142678,0.0266930630897308,0.166773878345176,0.600892131118104,0.030351866981885,0.803076739601553
3959,0.55340515770487,0.556694286960314,0.591573424701537,0.160846239497925,6280000000.0,0.0663905432778063,0.807368844304044,0.247983792111423,0.0329891211614034,0.633004981423595,0.016449842573539,0.810322596459464
2741,0.45015356115634,0.513846489315307,0.506022806360084,0.0,7390000000.0,0.127097378843305,0.745967998708378,0.0016446942607577,0.104462369811996,0.575300531775004,0.0508423560709174,0.78382182061841
6384,0.50275435089943,0.56634321849106,0.549226403983083,0.196578601072983,6710000000.0,0.172808900444418,0.855802881363391,0.0976574891567535,0.179919596176827,0.529909087647027,0.0291244246735322,0.810538701647842
2054,0.47984205138205,0.551624509376363,0.533808019701269,0.0,7650000000.0,0.199232094809082,0.825938543672025,0.0128027167346096,0.194738761461878,0.577423829619141,0.0336655022802081,0.807391761733909
3770,0.519475454589772,0.53347143480157,0.561860913325124,0.0,6060000000.0,0.131178764700547,0.80044543979354,0.143630815989596,0.0452044965280099,0.63765724707354,0.02156365308508,0.796440940565872
6547,0.474479598303515,0.536197121674662,0.527865517425986,0.0093126834699868,6180000000.0,0.0738277352843365,0.856798434898209,0.0980647732575425,0.0609888186531675,0.593376353171707,0.0162613234377995,0.798789084651456
1372,0.495783161897333,0.569177932839075,0.542748541142459,0.1474845632149,0.0001070912686866,0.198446050125465,0.807639715962382,0.11828843777799,0.171656872854393,0.541124206157674,0.0351765669943104,0.809437121711136
5668,0.565153804904207,0.616822939380724,0.608812034905509,0.183014475149307,6590000000.0,0.0791486531426671,0.822122979700228,0.0907368144069097,0.0525314354261898,0.624080893208868,0.0190525391402895,0.845896934879623
2479,0.478574562472578,0.547590492804187,0.528293805878259,0.133313088369268,5550000000.0,0.148501980227953,0.761831043506844,0.0031082719166056,0.143089731819984,0.597302989779117,0.044417900872888,0.803366685923816
2330,0.483352020669819,0.545791539467946,0.531291825044167,0.266120052636907,6710000000.0,0.16627868307283,0.843148812332137,0.0620181878655172,0.1163484174264,0.531527676131434,0.0254672521630508,0.803206817721208
391,0.473748354701896,0.539140863497601,0.523903849242465,0.323514525761717,6750000000.0,0.134443873386341,0.791963287418548,0.104598034979079,0.0515837273684041,0.567786279234736,0.0254084161793076,0.799975603529748
3089,0.48496075659338,0.538323157435674,0.541945500294448,0.0,6850000000.0,0.0532091785833056,0.82976861842848,0.182906081714454,0.0503237302686835,0.622166709543247,0.017401503138204,0.799990773886289
58,0.482230780480671,0.544319668556476,0.536431286471438,0.0,6170000000.0,0.202859993348853,0.723855040367946,0.0302946099444129,0.112883313219938,0.576973747699734,0.0657727093260039,0.797585081424739
568,0.463023448544825,0.521969036197122,0.512554205257241,0.0,6210000000.0,0.0458626840402697,0.884007792225432,0.216572157823242,0.0277821221052947,0.652852652261568,0.0074278677941131,0.790563494392407
5416,0.487203236971677,0.540558220671609,0.541891964237914,0.0,698000000.0,0.0735858753816852,0.811819592130088,0.0410460590882799,0.068939885050767,0.530347275514879,0.0241532118268326,0.800427260535421
4621,0.78798810510408,0.80451373746184,0.783928475828471,0.250227755845733,0.00020368102658,0.0859811953925688,0.81572735777601,0.233356954993058,0.0651171578112115,0.598520290673523,0.022713445482555,0.90578976740655
4812,0.532637839418905,0.599923680767553,0.581990470581937,0.120153861726895,8950000000.0,0.138404329292257,0.814851967650883,0.214986669979469,0.116781575979004,0.563577689468543,0.0298348923849447,0.831327321254837
26,0.519280456296007,0.563617531617968,0.568606456448418,0.23109626480413,6580000000.0,0.092057925446685,0.746912099549146,0.026006422332886,0.0660732030729706,0.62394282887723,0.0514813759696364,0.812973644132776
1897,0.480817042850875,0.551133885739206,0.535628245623427,0.0,5550000000.0,0.0344952686156544,0.826029867852356,0.066352797059564,0.0346437656050933,0.634994567632466,0.0139663109421345,0.808407507114229
5167,0.512845512601765,0.573484518098561,0.560950800364045,0.192124708978642,8290000000.0,0.134776430752487,0.832679024518878,0.122171599031282,0.137218680142227,0.611643875568269,0.0288643094508939,0.816914495635266
1626,0.494613172134744,0.54977104230266,0.543444509877402,0.0823970037453184,7150000000.0,0.145539196420473,0.81990533275314,0.0833933304687123,0.15168783068426,0.532677729446388,0.0319084358078664,0.804106074879395
717,0.472870862379954,0.537232882686437,0.523422024733658,0.0,6590000000.0,0.13187411192067,0.763870800586803,0.035808563052734,0.0657409095658769,0.568044125998889,0.0393778722875885,0.798230025941893
1025,0.475795836786428,0.497056258177061,0.526580652069169,0.0,557000000.0,0.188227469238444,0.767275648637171,0.0396964612713854,0.07718274400053,0.603616451421531,0.0388769542045089,0.770699350419107
2432,0.491395700287622,0.561055385957261,0.543551581990471,0.0720720720720721,0.0001024400248257,0.188922816458566,0.85494669210449,0.02864162034427,0.177982669079686,0.507889213113821,0.0290937408728051,0.8099816984319
3602,0.552430166236045,0.597906672481465,0.60527865517426,0.115396295171576,6490000000.0,0.0751881972367506,0.778328528455292,0.0468392050024714,0.0399486132340114,0.632750857952281,0.0271611649262708,0.83412878929152
4684,0.512455516014235,0.575556040122111,0.566839766582794,0.0616459155784998,8790000000.0,0.172174018199958,0.788678811599878,0.22152364827521,0.119553326585856,0.611450128408635,0.0355799163652504,0.818721916770346
442,0.447911080778043,0.490242040994331,0.49954494351946,0.0,6350000000.0,0.112222994830245,0.769914129028431,0.0278526116416092,0.0803090421000807,0.572042654370146,0.0380372801071898,0.77124810315208
1477,0.446009847413835,0.542248146532926,0.495850955618609,0.0,0.0002042684674136,0.0832602714877407,0.888272625295339,0.0690812732864802,0.089159877091423,0.552091656053316,0.0175745512605897,0.800575652632374
5949,0.515477989567591,0.577136938508504,0.561914449381659,0.197388399635591,7460000000.0,0.10300208604166,0.827208827520691,0.0497481559935712,0.108940506925344,0.592089066433505,0.0269545453325772,0.821597655490073
3772,0.54272900112124,0.601122982991714,0.583596552277959,0.216722340317846,6610000000.0,0.0522417389727,0.912545987974561,0.304579726472365,0.0551787950363511,0.629293463456542,0.0111135340782673,0.836504283902721
4804,0.608979671427875,0.658689489751417,0.655174259864018,0.141613523635996,7140000000.0,0.0302324878314236,0.795401652366383,0.132302750923363,0.032571823366994,0.68146902235124,0.0189839413574671,0.867958906358824
2556,0.447472334617072,0.510902747492368,0.49927726323679,0.0,5600000000.0,0.196994890709557,0.719504936473191,0.0023573058369851,0.119790158968291,0.585977520794905,0.0681355227706344,0.7747780663805
855,0.508945546726466,0.540176624509376,0.553937576958081,0.304180585079462,6390000000.0,0.146929890860719,0.768832843715566,0.0546862887004265,0.0901255077101002,0.611005436385187,0.0393691294658553,0.80049481186523
1099,0.539755277141325,0.584387265590929,0.58530970608705,0.17319566757769,6470000000.0,0.108746258729631,0.790457270834633,0.0451598343924818,0.068888296687667,0.598015129962058,0.0292706113045549,0.825832648225917
2168,0.488714473748355,0.56132795464457,0.543551581990471,0.0,8050000000.0,0.199534419687396,0.796630074437125,0.0066338657353566,0.207914961934623,0.515708364999012,0.0387014810075849,0.809510942664859
859,0.510651781796909,0.565307457479285,0.554740617806092,0.234133009413908,6750000000.0,0.184387943283853,0.736453978458612,0.0126274761363477,0.135074884683208,0.556462052784038,0.0547676180833134,0.812994878788092
5119,0.473455857261249,0.490732664631487,0.515284544140479,0.0,6900000000.0,0.118329957372192,0.844463147141607,0.241423185488949,0.122831621015214,0.571601974734391,0.0259510457684376,0.769970610182548
819,0.44503485594501,0.47481465329263,0.501311633385085,0.0,4960000000.0,0.160292650482208,0.780188045937808,0.0380325264788595,0.165338844494727,0.49148810624448,0.0402402932062076,0.757298740893784
3023,0.47984205138205,0.561709550806803,0.525081642486214,0.226035023787833,6790000000.0,0.0327720168092632,0.901327642509035,0.474042147947065,0.0090685167615117,0.578881209431349,0.0022977360176921,0.813713968102518
5190,0.563155072393117,0.600850414304405,0.604582686439317,0.239902824172487,8170000000.0,0.116667170541464,0.784847156747715,0.105702291438401,0.0874317035742843,0.614997737251222,0.0335449223853036,0.832232415925219
1650,0.497586896114659,0.560891844744876,0.541945500294448,0.278874379997975,7660000000.0,0.180639114792756,0.871685310471457,0.0184376873298463,0.0985025220720834,0.530798503283759,0.0202156414971845,0.808084429771119
3342,0.530151611173402,0.586295246402093,0.589378446383639,0.0,7190000000.0,0.0394533966200079,0.955811969203305,0.505065944326457,0.044395724963843,0.69770214452875,0.0076392675144504,0.827133162275562
1925,0.510408033929703,0.554023113824684,0.55340221639274,0.339811721834194,5850000000.0,0.139220606463706,0.786629145819181,0.008789208703847,0.0881778145206735,0.577658793855458,0.0331073015135076,0.806018292555576
455,0.478915809486667,0.420955080680331,0.525563466995021,0.0,5760000000.0,0.0692626296217916,0.776613968202687,0.0371247715918528,0.0364678434092229,0.59504143040619,0.0268427384498845,0.727816305788923
52,0.521912933261834,0.56487134757959,0.568178167996145,0.285453993319162,7480000000.0,0.0518487166308915,0.820765492112848,0.114842024278821,0.0548984950163309,0.602917974320911,0.019789517257016,0.812826429211926
5019,0.673231609223419,0.703009158307893,0.696611167621393,0.211964773762527,0.0001324719315539,0.0717416936239683,0.783222283477811,0.0836479909468275,0.0520390103287928,0.635969410798758,0.0283487237133563,0.87385232176698
5409,0.53205284453761,0.573648059310946,0.586541035387333,0.129061645915579,9050000000.0,0.14844151525229,0.727989662848367,0.0828797731376889,0.0742148772076132,0.636589106679673,0.073162783753853,0.81261406536148
4116,0.54745770974504,0.591583078935892,0.602441244177954,0.0886729426055269,0.0001935014011751,0.272636575263778,0.689337071168532,0.455842167686153,0.282912795340889,0.861737280368806,0.0639181503481338,0.820082560014425
6214,0.525130405108955,0.594472307021369,0.590235023288185,0.0,0.0001117103240087,0.0274813314387641,0.861852104819907,0.176449934670163,0.0308706611042283,0.592524177164236,0.0094668418043272,0.826408509322565
4290,0.532101594111052,0.604775403401657,0.592911826114888,0.0,7100000000.0,0.0754905221150648,0.861120989184315,0.309898793910198,0.0743946427756553,0.619126220460536,0.0180229090352284,0.837294535834955
2064,0.493735679812802,0.556149149585696,0.539536377750415,0.291021358437089,7920000000.0,0.191885600266046,0.79678003677467,0.0677420341913052,0.199545866045422,0.623614991482942,0.0383536195937036,0.808909888397984
1217,0.54945644225613,0.586077191452246,0.592108785266877,0.141714748456321,6570000000.0,0.103123015992986,0.77913075446654,0.0819813622312538,0.0436751881641127,0.628259803367702,0.0278742928570942,0.824423195256564
2312,0.501681860283723,0.574465765372874,0.556560843728251,0.0293551978945237,9110000000.0,0.232518063911479,0.793013107917041,0.0184653678411632,0.24170297736661,0.498953971294128,0.0403763727467261,0.817444656993796
5261,0.501486861989958,0.563563017880506,0.550618341452969,0.142018422917299,6250000000.0,0.0801160927532727,0.813875419125455,0.151928433457272,0.0619360782912878,0.570644608883693,0.0224595880644034,0.814918281399022
5467,0.545458977233949,0.581661578717837,0.598961400503239,0.125113877922867,8570000000.0,0.132811319043444,0.790863799557608,0.0405657995049286,0.0910930996236176,0.576209975367199,0.0322739682931857,0.822187537635001
55,0.472090869204894,0.53881378107283,0.517051234006103,0.0,5470000000.0,0.23529945279197,0.662359962531727,0.0203268528471915,0.201894137779344,0.564445274614675,0.094806220340148,0.791982244970901
3077,0.505045580851168,0.56132795464457,0.54735264200439,0.325235347707258,9380000000.0,0.16479729116909,0.804675909919623,0.0784835901739794,0.172016989100827,0.536453621275165,0.0357023191320342,0.811372975161566
2341,0.477989567591284,0.544919319668556,0.526901868408373,0.262172284644195,0.0001090547695552,0.200411161834507,0.811379086659866,0.0392183916305117,0.198857428362365,0.580684347168399,0.0359637916601558,0.802794051090492
2366,0.511334275825087,0.586676842564326,0.568124631939611,0.0,9720000000.0,0.162348459654745,0.858790184433436,0.0055599294703374,0.169518463379439,0.473210622519912,0.0280987038945854,0.823796991703307
3707,0.58426363769317,0.671609245529873,0.654424755072541,0.0,7680000000.0,0.049309187653052,0.887955879552501,0.149850187086006,0.0509878586577924,0.670027748381934,0.0118844925525089,0.872924864594462
2627,0.513528006629942,0.56901439162669,0.55747095668933,0.269966595809292,6790000000.0,0.07899749070351,0.774303605664174,0.0947719811721763,0.0576812300494573,0.60538426885112,0.033055286776231,0.81738688151093
3015,0.52532540340272,0.575937636284344,0.57979549226404,0.103350541552789,7920000000.0,0.146143846177102,0.800197837582363,0.0150709377908069,0.105714329685037,0.575357516487114,0.0316240721284794,0.815283217843111
6530,0.479549553941403,0.548462712603576,0.531131216874565,0.121571009211459,7430000000.0,0.0863439852465459,0.840573866518971,0.0239596069471805,0.0911436102332458,0.556212494522532,0.022854329740349,0.805786771965837
2096,0.470482133281334,0.531127344090711,0.523529096846726,0.0,5160000000.0,0.185687940260604,0.729196241089025,0.0025153738058184,0.191835951084772,0.692889003335777,0.0552787684013003,0.789876241365275
3887,0.465509676790328,0.514282599215002,0.512768349483377,0.0,4310000000.0,0.0428999002327902,0.929492501199969,0.235187374003939,0.0459412005575824,0.465863971285747,0.0088424572270375,0.784593950765363
1756,0.434114951494174,0.462549062363716,0.480057818941057,0.0,3700000000.0,0.119267164494966,0.809043852785962,0.0005639034079833,0.0621180800818133,0.709987828192427,0.023457564134406,0.742136913834905
6391,0.523765417052601,0.596162232882686,0.577707586059211,0.0627593886020852,726000000.0,0.022765063337062,0.729406846495724,0.0063516287060421,0.0271384320660279,0.648197221884505,0.33426540931832,0.832556883136932
1735,0.490469458392239,0.5527147841256,0.544033406499277,0.0,0.0001701968990623,0.203887897935121,0.804504837249636,0.168098861362009,0.208904828553826,0.510211153106133,0.0374615342899522,0.802513532747623
1809,0.530249110320285,0.538432184910597,0.570962042935917,0.0,7200000000.0,0.0470417510656952,0.921106400051406,0.131380313929746,0.0421377912372153,0.622632132156673,0.0085670341170183,0.800268694754048
3934,0.490274460098474,0.538541212385521,0.53894748112854,0.0497013867800385,6160000000.0,0.120506696496055,0.76808636600772,0.0265276953126386,0.0517823441899274,0.588438924644277,0.0350275205458581,0.798300595006689
2271,0.631989470092137,0.661469690361971,0.648535788853793,0.293450754124911,8990000000.0,0.0814765547056867,0.917306388767459,0.409933428336383,0.0852477748644608,0.688460089785941,0.014999281282789,0.863330269136994
585,0.512553015161117,0.570322721325774,0.560683120081375,0.229375442858589,9200000000.0,0.131420624603199,0.764738670361164,0.0821855738022926,0.115998636480118,0.564240205849589,0.042505281222242,0.812019944421618
3610,0.53483157022376,0.556312690798081,0.579045987472563,0.0386678813645106,7400000000.0,0.0802974876802612,0.79701718188597,0.14277772039443,0.0557537160542316,0.646748895910493,0.0249487211008574,0.808811028027648
360,0.472773363233072,0.538541212385521,0.526045291503828,0.0,5630000000.0,0.0541766181939112,0.83736063514134,0.0200779994456462,0.0551028200655682,0.565472559300428,0.0173845458281126,0.800012786919274
603,0.508409301418613,0.579481029219363,0.565287220943305,0.0,0.0001146555753116,0.125736916890891,0.762130087102028,0.124947387281726,0.129103470189966,0.552989711031318,0.0439233636448424,0.816231374095859
5481,0.517866718666212,0.555276929786306,0.572353980405803,0.13027634375949,6730000000.0,0.119599721861112,0.819170028263965,0.0450456206432638,0.0718780803783022,0.630866888528046,0.0232808560008257,0.808700241502018
1599,0.477160824842783,0.544646750981247,0.528347341934793,0.0,9680000000.0,0.0915137406657194,0.787855474428623,0.0082415434142349,0.0952623136258162,0.463045085375002,0.0335601291345813,0.801335948555881
3012,0.549748939696778,0.577682075883123,0.610578724771133,0.0,5900000000.0,0.114853221271578,0.748339557404715,0.01247430107305,0.0905043091401116,0.640322452744157,0.0496939571101114,0.81841245975516
4564,0.377809194169551,0.454208460532054,0.422453022110391,0.0,5920000000.0,0.100220697161169,0.786025369125674,0.0587840970865639,0.106546734202594,0.589617629461047,0.0351723045856797,0.749114744831051
3659,0.563935065568176,0.619821194941125,0.622999089887039,0.0,8600000000.0,0.140006651147323,0.858621663971111,0.207108437796273,0.142884452409997,0.621350794358783,0.0260766483363951,0.841856071456295
1147,0.480134548822698,0.548844308765809,0.532576690400985,0.121773458852111,664000000.0,0.185143755479638,0.828475360021324,0.0273820384292168,0.100474988747125,0.540492319950843,0.0257860334262546,0.802673769958903
1686,0.26900014624872,0.264555167902311,0.283634027517533,0.0,0.0001588584862596,0.0538742933155969,0.758771507608379,0.128663714016266,0.058062210180533,0.500251978952281,0.0417008209095706,0.681837410367401
1222,0.49524691658948,0.555767553423463,0.544997055516891,0.251037554408341,7860000000.0,0.156876379357257,0.773491306542789,0.0008902963672546,0.164269896129596,0.519586169943575,0.0417918005010683,0.805535322345217
1714,0.457612245892848,0.524313126907981,0.515016863857808,0.0,6510000000.0,0.102306738821538,0.783601688787645,0.0074138378177936,0.0582649793681586,0.60009199744945,0.0295227545365499,0.789186682354259
5898,0.343976990201336,0.395170082860881,0.3846030301408,0.0,3370000000.0,0.0889742116878798,0.860342380748856,0.281878380468743,0.0903526597943493,0.499823940994178,0.0203619336974936,0.690592332996747
3530,0.654853020036075,0.731465329262974,0.724342844906044,0.0084016600870533,0.0001401730394689,0.0234604105571848,0.973436546240572,0.268967506791768,0.0277626826489142,0.77478255841787,0.0046389080020926,0.885209125828173
5105,0.480719543703993,0.538432184910597,0.529471599122009,0.163680534467051,6420000000.0,0.138525259243583,0.818659844931531,0.106824817758394,0.071789530173825,0.55444819457322,0.0233566032298333,0.798318618774042
6761,0.400867742407254,0.428696031399913,0.440655281331977,0.0,8160000000.0,0.119629954348943,0.763449761079171,0.0972186407302536,0.119995533938055,0.577312795177782,0.0431375367494605,0.739281727488834
3278,0.525227904255838,0.562091146969036,0.570480218427111,0.0818908796436886,6350000000.0,0.0627928772258669,0.792404668175726,0.0307690342011622,0.0398757666862189,0.633723720531638,0.0221835404497268,0.813064300466547
2145,0.487203236971677,0.536960313999128,0.536270678301836,0.0,6040000000.0,0.0791788856304985,0.809730126309477,0.0068453443446172,0.0772829203352856,0.567161635236921,0.0259526548722509,0.797521398599912
6342,0.519426705016331,0.57375708678587,0.562449809946999,0.269662921348315,8290000000.0,0.163104271850531,0.814160013175725,0.0708261093905354,0.127572906869515,0.618576579346694,0.0309559691087293,0.818127625740549
795,0.476137083800517,0.537559965111208,0.530435248139622,0.0,6310000000.0,0.168032167367053,0.713634421620546,0.0164600992124624,0.123952420610145,0.574389432109635,0.0725640398039284,0.796618638742216
3815,0.529127870131136,0.581716092455299,0.572782268858076,0.193946755744509,7380000000.0,0.127309006258125,0.892000262789116,0.338090592385554,0.127238780099127,0.579621425319566,0.0214108887765807,0.823838517671457
5858,0.548871447374835,0.613388573920628,0.605439263343862,0.0533454803117724,8910000000.0,0.108020679021677,0.813287350150139,0.154918101569693,0.0828348874030188,0.609179252906153,0.026081860430354,0.835289761366275
4895,0.495149417442597,0.564053641517662,0.546817281439049,0.0007085737422816,9310000000.0,0.12528342957342,0.786882763317894,0.0872600117833595,0.110505373113183,0.581999236721618,0.0352923562932922,0.810481950548426
4653,0.599522254180276,0.661197121674662,0.647625675892714,0.123494280797652,0.0001083385745662,0.113341596880007,0.884736645576649,0.178566828215152,0.0837640945931722,0.604569036198548,0.0171681967683685,0.858394494016983
6658,0.521474187100863,0.575883122546882,0.566679158413191,0.230488915882174,7210000000.0,0.0678417026937146,0.841460882816183,0.0690454725859763,0.0559193938226594,0.617107452902161,0.0170311270288472,0.820801054174238
5845,0.464827182762151,0.540558220671609,0.522190695433374,0.0,5380000000.0,0.0363696828612026,0.854684143809943,0.23759019629242,0.0336592930105831,0.577307064973146,0.0107057586370862,0.802168845654443
6777,0.474528347876956,0.539031836022678,0.528079661652123,0.0,7010000000.0,0.105904404873477,0.76998328000817,0.0707649480713393,0.0559800535609643,0.634406648253874,0.0347844957148885,0.799450994598589
315,0.479939550528933,0.539249890972525,0.535092885058087,0.0,673000000.0,0.08749281978414,0.806916160400632,0.0160620732121478,0.086374031881348,0.578500671576681,0.027862863472323,0.799694791773733
1604,0.489786964364062,0.551679023113825,0.536484822527973,0.34264601680332,7310000000.0,0.233152946155939,0.756378153080675,0.019059104412899,0.220373292312999,0.59616285710829,0.0469692497171609,0.796879049315628
6238,0.453078535562814,0.514991277802006,0.504416724664061,0.0,6250000000.0,0.104453245457569,0.732527771650302,0.0143572866134034,0.0697711286252727,0.563353605058619,0.0679049418705989,0.784143734238857
